episode_id,state_id,direct_regret,absolute_regret,absolute_minus_direct_regret,direct_top1,absolute_top1,baseline_regret
6.0,2160.0,0.7099561894468553,0.7099561894468553,0.0,0.0,0.0,0.7099561894468553
6.0,2240.0,0.0018491243645416167,0.0,-0.0018491243645416167,0.0,0.0,0.0
6.0,2320.0,0.0,0.0,0.0,1.0,0.0,0.0
6.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,2480.0,0.0,0.6171894360463058,0.6171894360463058,1.0,0.0,1.045946865547177
6.0,2560.0,0.0,0.12960976525643025,0.12960976525643025,1.0,0.0,0.12960976525643025
6.0,2640.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,2720.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,2880.0,0.03644434570294889,4.142557471678309,4.10611312597536,0.0,0.0,0.03644434570294889
6.0,2960.0,0.0,0.9490940161202236,0.9490940161202236,0.0,0.0,0.0
6.0,3040.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,3120.0,0.0,0.0562478611297955,0.0562478611297955,1.0,0.0,0.0
6.0,3200.0,0.0,0.03491865285773077,0.03491865285773077,1.0,0.0,1.0733227476120653
6.0,3280.0,1.02247987772372,0.0,-1.02247987772372,0.0,1.0,1.02247987772372
6.0,3360.0,0.0,0.0,0.0,1.0,1.0,0.2235822132806522
6.0,3440.0,0.0,0.4524112245882113,0.4524112245882113,1.0,0.0,0.4524112245882113
6.0,3520.0,0.0,0.0,0.0,1.0,1.0,0.0894691929035546
6.0,3600.0,0.02210047252347236,0.02210047252347236,0.0,0.0,0.0,0.02210047252347236
6.0,3680.0,3.3534546644106076,3.3534546644106076,0.0,0.0,0.0,0.0
6.0,3760.0,0.0,0.7873169564260545,0.7873169564260545,0.0,0.0,0.7873169564260545
6.0,3840.0,0.0,0.0,0.0,0.0,1.0,0.0
6.0,3920.0,0.5261896051891449,0.5261896051891449,0.0,0.0,0.0,0.5261896051891449
7.0,1200.0,0.007151568292507959,0.0,-0.007151568292507959,0.0,0.0,0.0
7.0,1280.0,0.0708512292804051,0.07109065856528354,0.00023942928487843962,0.0,0.0,0.0708512292804051
7.0,1360.0,0.0,0.3731278766819681,0.3731278766819681,1.0,0.0,0.3731278766819681
7.0,1440.0,0.12072861907859594,0.12072861907859594,0.0,0.0,0.0,0.12072861907859594
7.0,1520.0,0.0,0.15034993940763647,0.15034993940763647,1.0,0.0,0.15034993940763647
7.0,1600.0,0.0,0.0,0.0,1.0,1.0,0.5026294370601248
7.0,1680.0,0.0,0.07631330531550279,0.07631330531550279,1.0,0.0,0.07631330531550279
7.0,1760.0,0.0,0.6515184561542563,0.6515184561542563,1.0,0.0,0.6515184561542563
7.0,1840.0,0.0,0.11861990101943572,0.11861990101943572,1.0,0.0,0.11861990101943572
7.0,1920.0,0.0,0.15847618700722715,0.15847618700722715,1.0,0.0,0.15847618700722715
7.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2080.0,0.0,0.1584086609000759,0.1584086609000759,1.0,0.0,0.1584086609000759
7.0,2160.0,0.6097691430485199,0.0,-0.6097691430485199,0.0,1.0,0.6097691430485199
7.0,2240.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2480.0,1.5171586142906268,1.4615297893414696,-0.05562882494915722,0.0,0.0,1.4618823410974067
7.0,2560.0,0.0,0.8729255417487796,0.8729255417487796,1.0,0.0,0.8729255417487796
7.0,2640.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,2720.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,2800.0,0.041317072019447496,0.020390562616285704,-0.02092650940316179,0.0,0.0,0.041317072019447496
7.0,2880.0,2.79110472861059,2.79110472861059,0.0,0.0,0.0,2.79110472861059
7.0,2960.0,1.5288273862944917,1.5288273862944917,0.0,0.0,0.0,0.11055592062731334
7.0,3040.0,0.0,3.1650391160724896,3.1650391160724896,1.0,0.0,3.1650391160724896
7.0,3120.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,3200.0,0.0,0.0,0.0,1.0,1.0,0.37928511582350927
7.0,3280.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,3360.0,0.7405469172163393,0.7405469172163393,0.0,0.0,0.0,0.7405469172163393
7.0,3440.0,1.3120892086495248,1.3120892086495248,0.0,0.0,0.0,2.5736809715400275
7.0,3520.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,3600.0,3.0011949698288225,0.0,-3.0011949698288225,0.0,1.0,3.0011949698288225
7.0,3680.0,0.6735498927421673,0.6735498927421673,0.0,0.0,0.0,1.528638506989714
7.0,3760.0,0.0,2.7333753179026363,2.7333753179026363,1.0,0.0,2.7333753179026363
7.0,3840.0,0.3260711790392116,0.3260711790392116,0.0,0.0,0.0,0.0
7.0,3920.0,0.0,0.0,0.0,1.0,1.0,0.08920503472004815
8.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1280.0,0.4981197318066234,0.4981197318066234,0.0,0.0,0.0,0.0
8.0,1360.0,0.0,0.14854576493865623,0.14854576493865623,1.0,0.0,0.14854576493865623
8.0,1440.0,0.0,0.0,0.0,1.0,0.0,0.03196409804779681
8.0,1520.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1600.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,1680.0,0.0,0.8552221761301713,0.8552221761301713,1.0,0.0,0.8552221761301713
8.0,1760.0,0.0,0.1888932157987279,0.1888932157987279,1.0,0.0,0.1888932157987279
8.0,1840.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2000.0,0.0,0.5039109364612958,0.5039109364612958,1.0,0.0,0.5039109364612958
8.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2160.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2400.0,0.0,0.057086978372356774,0.057086978372356774,1.0,0.0,0.057086978372356774
8.0,2480.0,0.0,0.6139737430405934,0.6139737430405934,1.0,0.0,0.6139737430405934
8.0,2560.0,0.0,0.12820391609975007,0.12820391609975007,1.0,0.0,0.12820391609975007
8.0,2640.0,0.0,0.0,0.0,1.0,0.0,0.027286052292497198
8.0,2720.0,0.0,0.0,0.0,1.0,1.0,0.4153050151550119
8.0,2800.0,0.0,0.0,0.0,1.0,1.0,0.3754515109867967
8.0,2880.0,0.0,0.0,0.0,1.0,1.0,1.0030493155597817
8.0,2960.0,0.052745030937405346,0.0,-0.052745030937405346,0.0,1.0,0.052745030937405346
8.0,3040.0,0.6688602909065187,0.6688602909065187,0.0,0.0,0.0,0.0
8.0,3120.0,0.0,0.6688602909065187,0.6688602909065187,0.0,0.0,0.0
8.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,3360.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,3440.0,0.3334070126090278,0.3334070126090278,0.0,0.0,0.0,0.3334070126090278
8.0,3520.0,0.0,1.132959272155453,1.132959272155453,1.0,0.0,1.132959272155453
8.0,3600.0,6.192317931734829,0.0,-6.192317931734829,0.0,1.0,6.192317931734829
8.0,3680.0,0.41028311983788956,0.0,-0.41028311983788956,0.0,0.0,0.0
8.0,3760.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,3840.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,3920.0,4.9264113728149885,0.0,-4.9264113728149885,0.0,1.0,4.9264113728149885
9.0,1200.0,0.18026555604468963,0.0,-0.18026555604468963,0.0,0.0,0.0
9.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1360.0,0.0,0.09919968355306105,0.09919968355306105,1.0,0.0,0.09919968355306105
9.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1520.0,0.0,0.8062476122707517,0.8062476122707517,1.0,0.0,0.8062476122707517
9.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1680.0,0.0,0.9358165154855642,0.9358165154855642,1.0,0.0,0.9358165154855642
9.0,1760.0,0.0,0.02853521183237505,0.02853521183237505,1.0,0.0,0.02853521183237505
9.0,1840.0,0.0,0.030367640423224523,0.030367640423224523,1.0,0.0,0.030367640423224523
9.0,1920.0,0.0,0.9130580014123009,0.9130580014123009,1.0,0.0,0.9130580014123009
9.0,2000.0,0.0,0.029861253826654298,0.029861253826654298,1.0,0.0,0.029861253826654298
9.0,2080.0,0.0,0.524124337325655,0.524124337325655,1.0,0.0,0.524124337325655
9.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,2320.0,0.0,0.4209820525393503,0.4209820525393503,1.0,0.0,0.4209820525393503
9.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
